HEXOSKINTIME,VALUE
372187850863,74
372187851119,74
372187851375,74
372187851631,74
372187851887,74
372187852143,74
372187852399,73
372187852655,73
372187852911,73
372187853167,73
372187853423,73
372187853679,74
372187853935,74
372187854191,74
372187854447,74
372187854703,73
372187854959,73
372187855215,73
372187855471,73
372187855727,73
372187855983,73
372187856239,74
372187856495,74
372187856751,74
372187857007,74
372187857263,74
372187857519,74
372187857775,74
372187858031,74
372187858287,73
372187858543,73
372187858799,73
372187859055,72
372187859311,72
372187859567,72
372187859823,72
372187860079,72
372187860335,72
372187860591,72
372187860847,72
372187861103,72
372187861359,73
372187861615,73
372187861871,74
372187862127,74
372187862383,74
372187862639,74
372187862895,74
372187863151,74
372187863407,74
372187863663,73
372187863919,73
372187864175,72
372187864431,72
372187864687,71
372187864943,70
372187865199,70
372187865455,69
372187865711,68
372187865967,67
372187866223,67
372187866479,67
372187866735,67
372187866991,67
372187867247,67
372187867503,68
372187867759,68
372187868015,68
372187868271,69
372187868527,69
372187868783,70
372187869039,71
372187869295,72
372187869551,73
372187869807,73
372187870063,72
372187870319,72
372187870575,72
372187870831,72
372187871087,72
372187871343,72
372187871599,71
372187871855,71
372187872111,71
372187872367,70
372187872623,69
372187872879,68
372187873135,68
372187873391,68
372187873647,68
372187873903,68
372187874159,68
372187874415,68
372187874671,68
372187874927,67
372187875183,67
372187875439,66
372187875695,66
372187875951,66
372187876207,66
372187876463,66
372187876719,66
372187876975,65
372187877231,66
372187877487,66
372187877743,66
372187877999,66
372187878255,66
372187878511,66
372187878767,67
372187879023,67
372187879279,68
372187879535,68
372187879791,68
372187880047,69
372187880303,69
372187880559,69
372187880815,69
372187881071,69
372187881327,69
372187881583,68
372187881839,69
372187882095,69
372187882351,69
372187882607,69
372187882863,69
372187883119,70
372187883375,70
372187883631,70
372187883887,70
372187884143,70
372187884399,70
372187884655,70
372187884911,71
372187885167,71
372187885423,71
372187885679,72
372187885935,72
372187886191,72
372187886447,72
372187886703,72
372187886959,73
372187887215,73
372187887471,73
372187887727,73
372187887983,73
372187888239,74
372187888495,74
372187888751,74
372187889007,73
372187889263,73
372187889519,72
372187889775,71
372187890031,71
372187890287,70
372187890543,70
372187890799,70
372187891055,70
372187891311,70
372187891567,70
372187891823,69
372187892079,69
372187892335,69
372187892591,69
372187892847,69
372187893103,70
372187893359,71
372187893615,72
372187893871,73
372187894127,73
372187894383,73
372187894639,74
372187894895,74
372187895151,75
372187895407,75
372187895663,76
372187895919,76
372187896175,76
372187896431,76
372187896687,76
372187896943,76
372187897199,75
372187897455,75
372187897711,74
372187897967,74
372187898223,73
372187898479,72
372187898735,72
372187898991,71
372187899247,70
372187899503,70
372187899759,69
372187900015,68
372187900271,68
372187900527,67
372187900783,67
372187901039,67
372187901295,67
372187901551,67
372187901807,68
372187902063,69
372187902319,69
372187902575,70
372187902831,71
372187903087,72
372187903343,72
372187903599,72
372187903855,72
372187904111,72
372187904367,73
372187904623,73
372187904879,72
372187905135,72
372187905391,71
372187905647,71
372187905903,70
372187906159,69
372187906415,69
372187906671,69
372187906927,69
372187907183,69
372187907439,70
372187907695,70
372187907951,71
372187908207,73
372187908463,73
372187908719,74
372187908975,74
372187909231,75
372187909487,75
372187909743,76
372187909999,77
372187910255,77
372187910511,78
372187910767,79
372187911023,79
372187911279,79
372187911535,80
372187911791,80
372187912047,80
372187912303,81
372187912559,81
372187912815,81
372187913071,81
372187913327,81
372187913583,81
372187913839,81
372187914095,81
372187914351,81
372187914607,80
372187914863,80
372187915119,80
372187915375,80
372187915631,79
372187915887,78
372187916143,78
372187916399,77
372187916655,77
372187916911,77
372187917167,75
372187917423,74
372187917679,74
372187917935,73
372187918191,72
372187918447,72
372187918703,71
372187918959,71
372187919215,70
372187919471,69
372187919727,68
372187919983,67
372187920239,67
372187920495,66
372187920751,66
372187921007,66
372187921263,66
372187921519,67
372187921775,68
372187922031,69
372187922287,70
372187922543,71
372187922799,71
372187923055,72
372187923311,72
372187923567,72
372187923823,72
372187924079,72
372187924335,72
372187924591,71
372187924847,71
372187925103,70
372187925359,70
372187925615,69
372187925871,69
372187926127,68
372187926383,68
372187926639,67
372187926895,67
372187927151,67
372187927407,66
372187927663,66
372187927919,66
372187928175,67
372187928431,67
372187928687,67
372187928943,68
372187929199,68
372187929455,68
372187929711,68
372187929967,68
372187930223,68
372187930479,69
372187930735,70
372187930991,70
372187931247,71
372187931503,71
372187931759,71
372187932015,71
372187932271,72
372187932527,72
372187932783,72
372187933039,73
372187933295,73
372187933551,73
372187933807,73
372187934063,74
372187934319,74
372187934575,74
372187934831,74
372187935087,74
372187935343,75
372187935599,75
372187935855,75
372187936111,75
372187936367,74
372187936623,74
372187936879,73
372187937135,73
372187937391,73
372187937647,73
372187937903,73
372187938159,73
372187938415,73
372187938671,73
372187938927,73
372187939183,73
372187939439,74
372187939695,74
372187939951,73
372187940207,73
372187940463,73
372187940719,73
372187940975,72
372187941231,72
372187941487,71
372187941743,70
372187941999,70
372187942255,68
372187942511,68
372187942767,67
372187943023,67
372187943279,66
372187943535,66
372187943791,66
372187944047,65
372187944303,65
372187944559,65
372187944815,65
372187945071,65
372187945327,65
372187945583,64
372187945839,65
372187946095,65
372187946351,66
372187946607,66
372187946863,67
372187947119,67
372187947375,68
372187947631,69
372187947887,72
372187948143,72
372187948399,73
372187948655,73
372187948911,73
372187949167,73
372187949423,73
372187949679,72
372187949935,72
372187950191,71
372187950447,71
372187950703,70
372187950959,70
372187951215,69
372187951471,67
372187951727,67
372187951983,66
372187952239,66
372187952495,66
372187952751,66
372187953007,66
372187953263,66
372187953519,67
372187953775,67
372187954031,67
372187954287,67
372187954543,68
372187954799,69
372187955055,69
372187955311,69
372187955567,70
372187955823,70
372187956079,70
372187956335,70
372187956591,70
372187956847,71
372187957103,71
372187957359,71
372187957615,71
372187957871,71
372187958127,72
372187958383,72
372187958639,72
372187958895,74
372187959151,75
372187959407,76
372187959663,78
372187959919,78
372187960175,78
372187960431,78
372187960687,78
372187960943,80
372187961199,80
372187961455,81
372187961711,82
372187961967,82
372187962223,82
372187962479,83
372187962735,83
372187962991,83
372187963247,83
372187963503,83
372187963759,82
372187964015,81
372187964271,81
372187964527,81
372187964783,80
372187965039,80
372187965295,79
372187965551,77
372187965807,79
372187966063,78
372187966319,78
372187966575,78
372187966831,78
372187967087,77
372187967343,75
372187967599,74
372187967855,74
372187968111,74
372187968367,75
372187968623,75
372187968879,76
372187969135,77
372187969391,75
372187969647,76
372187969903,75
372187970159,75
372187970415,75
372187970671,76
372187970927,76
372187971183,76
372187971439,76
372187971695,74
372187971951,73
372187972207,72
372187972463,71
372187972719,71
372187972975,70
372187973231,70
372187973487,70
372187973743,70
372187973999,69
372187974255,68
372187974511,68
372187974767,67
372187975023,67
372187975279,68
372187975535,69
372187975791,70
372187976047,73
372187976303,74
372187976559,76
372187976815,76
372187977071,76
372187977327,76
372187977583,76
372187977839,76
372187978095,76
372187978351,76
372187978607,77
372187978863,76
372187979119,75
372187979375,74
372187979631,72
372187979887,72
372187980143,72
372187980399,71
372187980655,70
372187980911,70
372187981167,69
372187981423,69
372187981679,69
372187981935,68
372187982191,68
372187982447,67
372187982703,66
372187982959,66
372187983215,65
372187983471,66
372187983727,66
372187983983,66
372187984239,67
372187984495,68
372187984751,68
372187985007,69
372187985263,70
372187985519,71
372187985775,72
372187986031,73
372187986287,73
372187986543,74
372187986799,74
372187987055,74
372187987311,75
372187987567,75
372187987823,75
372187988079,75
372187988335,75
372187988591,75
372187988847,75
372187989103,75
372187989359,74
372187989615,74
372187989871,74
372187990127,74
372187990383,74
372187990639,75
372187990895,75
372187991151,76
372187991407,76
372187991663,75
372187991919,75
372187992175,75
372187992431,75
372187992687,75
372187992943,75
372187993199,75
372187993455,78
372187993711,81
372187993967,82
372187994223,84
372187994479,86
372187994735,88
372187994991,91
372187995247,92
372187995503,95
372187995759,98
372187996015,98
372187996271,98
372187996527,98
372187996783,96
372187997039,96
372187997295,96
372187997551,96
372187997807,95
372187998063,93
372187998319,92
372187998575,91
372187998831,91
372187999087,91
372187999343,90
372187999599,90
372187999855,90
372188000111,90
372188000367,91
372188000623,92
372188000879,92
372188001135,92
372188001391,93
372188001647,94
372188001903,97
372188002159,99
372188002415,99
372188002671,99
372188002927,99
372188003183,99
372188003439,101
372188003695,101
372188003951,101
372188004207,100
372188004463,99
372188004719,99
372188004975,98
372188005231,97
372188005487,96
372188005743,95
372188005999,95
372188006255,95
372188006511,95
372188006767,94
372188007023,94
372188007279,94
372188007535,94
372188007791,94
372188008047,94
372188008303,94
372188008559,94
372188008815,95
372188009071,95
372188009327,96
372188009583,96
372188009839,95
372188010095,95
372188010351,95
372188010607,95
372188010863,94
372188011119,94
372188011375,93
372188011631,92
372188011887,92
372188012143,89
372188012399,89
372188012655,89
372188012911,88
372188013167,87
372188013423,87
372188013679,86
372188013935,87
372188014191,88
372188014447,88
372188014703,90
372188014959,90
372188015215,90
372188015471,90
372188015727,90
372188015983,90
372188016239,91
372188016495,90
372188016751,90
372188017007,90
372188017263,90
372188017519,89
372188017775,88
372188018031,88
372188018287,85
372188018543,83
372188018799,83
372188019055,82
372188019311,81
372188019567,81
372188019823,81
372188020079,80
372188020335,78
372188020591,78
372188020847,77
372188021103,77
372188021359,77
372188021615,77
372188021871,77
372188022127,76
372188022383,76
372188022639,76
372188022895,75
372188023151,75
372188023407,75
372188023663,75
372188023919,74
372188024175,74
372188024431,74
372188024687,75
372188024943,75
372188025199,74
372188025455,74
372188025711,73
372188025967,73
372188026223,73
372188026479,73
372188026735,73
372188026991,72
372188027247,72
372188027503,71
372188027759,71
372188028015,71
372188028271,70
372188028527,70
372188028783,70
372188029039,69
372188029295,70
372188029551,70
372188029807,70
372188030063,69
372188030319,70
372188030575,69
372188030831,69
372188031087,69
372188031343,70
372188031599,69
372188031855,70
372188032111,69
372188032367,70
372188032623,69
372188032879,69
372188033135,68
372188033391,67
372188033647,68
372188033903,66
372188034159,67
372188034415,67
372188034671,67
372188034927,67
372188035183,67
372188035439,67
372188035695,68
372188035951,67
372188036207,68
372188036463,68
372188036719,68
372188036975,68
372188037231,68
372188037487,68
372188037743,67
372188037999,67
372188038255,67
372188038511,67
372188038767,67
372188039023,67
372188039279,67
372188039535,67
372188039791,67
372188040047,67
372188040303,67
372188040559,67
372188040815,68
372188041071,68
372188041327,68
372188041583,69
372188041839,69
372188042095,68
372188042351,68
372188042607,68
372188042863,68
372188043119,68
372188043375,68
372188043631,68
372188043887,67
372188044143,68
372188044399,67
372188044655,68
372188044911,67
372188045167,67
372188045423,67
372188045679,68
372188045935,69
372188046191,71
372188046447,71
372188046703,71
372188046959,72
372188047215,76
372188047471,77
372188047727,81
372188047983,83
372188048239,83
372188048495,85
372188048751,87
372188049007,89
372188049263,92
372188049519,93
372188049775,95
372188050031,98
372188050287,97
372188050543,97
372188050799,96
372188051055,96
372188051311,96
372188051567,96
372188051823,96
372188052079,96
372188052335,96
372188052591,96
372188052847,96
372188053103,96
372188053359,96
372188053615,96
372188053871,96
372188054127,96
372188054383,96
372188054639,96
372188054895,96
372188055151,96
372188055407,96
372188055663,95
372188055919,95
372188056175,96
372188056431,96
372188056687,96
372188056943,96
372188057199,95
372188057455,95
372188057711,97
372188057967,98
372188058223,98
372188058479,98
372188058735,98
372188058991,98
372188059247,98
372188059503,98
372188059759,98
372188060015,99
372188060271,99
372188060527,99
372188060783,99
372188061039,101
372188061295,102
372188061551,102
372188061807,103
372188062063,104
372188062319,104
372188062575,104
372188062831,106
372188063087,106
372188063343,106
372188063599,106
372188063855,107
372188064111,109
372188064367,109
372188064623,109
372188064879,109
372188065135,110
372188065391,113
372188065647,113
372188065903,113
372188066159,113
372188066415,113
372188066671,113
372188066927,113
372188067183,113
372188067439,113
372188067695,113
372188067951,113
372188068207,113
372188068463,113
372188068719,113
372188068975,113
372188069231,113
372188069487,115
372188069743,115
372188069999,116
372188070255,116
372188070511,116
372188070767,116
372188071023,117
372188071279,117
372188071535,117
372188071791,119
372188072047,119
372188072303,119
372188072559,119
372188072815,119
372188073071,119
372188073327,119
372188073583,119
372188073839,119
372188074095,120
372188074351,121
372188074607,121
372188074863,121
372188075119,121
372188075375,121
372188075631,121
372188075887,122
372188076143,124
372188076399,124
372188076655,123
372188076911,124
372188077167,122
372188077423,120
372188077679,123
372188077935,126
372188078191,126
372188078447,126
372188078703,126
372188078959,126
372188079215,126
372188079471,126
372188079727,126
372188079983,125
372188080239,124
372188080495,123
372188080751,123
372188081007,123
372188081263,122
372188081519,121
372188081775,121
372188082031,120
372188082287,117
372188082543,117
372188082799,114
372188083055,109
372188083311,109
372188083567,109
372188083823,109
372188084079,107
372188084335,104
372188084591,102
372188084847,98
372188085103,97
372188085359,94
372188085615,93
372188085871,90
372188086127,89
372188086383,87
372188086639,86
372188086895,86
372188087151,87
372188087407,87
372188087663,87
372188087919,87
372188088175,87
372188088431,88
372188088687,88
372188088943,87
372188089199,87
372188089455,86
372188089711,85
372188089967,84
372188090223,84
372188090479,83
372188090735,83
372188090991,84
372188091247,84
372188091503,84
372188091759,84
372188092015,84
372188092271,84
372188092527,83
372188092783,85
372188093039,85
372188093295,85
372188093551,85
372188093807,85
372188094063,85
372188094319,85
372188094575,85
372188094831,85
372188095087,85
372188095343,85
372188095599,85
372188095855,85
372188096111,85
372188096367,85
372188096623,85
372188096879,85
372188097135,85
372188097391,85
372188097647,85
372188097903,85
372188098159,85
372188098415,85
372188098671,85
372188098927,85
372188099183,85
372188099439,85
372188099695,85
372188099951,85
372188100207,85
372188100463,85
372188100719,85
372188100975,85
372188101231,85
372188101487,85
372188101743,87
372188101999,89
372188102255,90
372188102511,92
372188102767,92
372188103023,93
372188103279,94
372188103535,94
372188103791,94
372188104047,94
372188104303,93
372188104559,92
372188104815,91
372188105071,91
372188105327,91
372188105583,91
372188105839,91
372188106095,91
372188106351,91
372188106607,90
372188106863,90
372188107119,90
372188107375,88
372188107631,87
372188107887,87
372188108143,87
372188108399,86
372188108655,84
372188108911,83
372188109167,83
372188109423,82
372188109679,81
372188109935,78
372188110191,77
372188110447,76
372188110703,75
372188110959,74
372188111215,74
372188111471,74
372188111727,74
372188111983,76
372188112239,77
372188112495,77
372188112751,78
372188113007,79
372188113263,80
372188113519,83
372188113775,84
372188114031,87
372188114287,87
372188114543,88
372188114799,88
372188115055,85
372188115311,84
372188115567,84
372188115823,82
372188116079,81
372188116335,80
372188116591,78
372188116847,75
372188117103,73
372188117359,72
372188117615,70
372188117871,69
372188118127,67
372188118383,66
372188118639,65
372188118895,65
372188119151,64
372188119407,65
372188119663,65
372188119919,65
372188120175,65
372188120431,66
372188120687,66
372188120943,66
372188121199,65
372188121455,66
372188121711,66
372188121967,67
372188122223,67
372188122479,68
372188122735,68
372188122991,67
372188123247,67
372188123503,67
372188123759,67
372188124015,67
372188124271,67
372188124527,68
372188124783,68
372188125039,68
372188125295,67
372188125551,67
372188125807,66
372188126063,66
372188126319,66
372188126575,66
372188126831,66
372188127087,66
372188127343,66
372188127599,66
372188127855,65
372188128111,65
372188128367,64
372188128623,64
372188128879,64
372188129135,64
372188129391,64
372188129647,64
372188129903,65
372188130159,65
372188130415,66
372188130671,67
372188130927,67
372188131183,67
372188131439,67
372188131695,66
372188131951,66
372188132207,66
372188132463,67
372188132719,68
372188132975,70
372188133231,71
372188133487,71
372188133743,71
372188133999,71
372188134255,70
372188134511,71
372188134767,71
372188135023,72
372188135279,74
372188135535,74
372188135791,74
372188136047,76
372188136303,76
372188136559,78
372188136815,78
372188137071,78
372188137327,78
372188137583,80
372188137839,80
372188138095,81
372188138351,81
372188138607,82
372188138863,82
372188139119,82
372188139375,83
372188139631,83
372188139887,83
372188140143,83
372188140399,81
372188140655,79
372188140911,79
372188141167,78
372188141423,78
372188141679,78
372188141935,78
372188142191,78
372188142447,77
372188142703,77
372188142959,77
372188143215,78
372188143471,78
372188143727,79
372188143983,79
372188144239,79
372188144495,79
372188144751,78
372188145007,77
372188145263,76
372188145519,76
372188145775,75
372188146031,75
372188146287,75
372188146543,74
372188146799,73
372188147055,72
372188147311,71
372188147567,70
372188147823,69
372188148079,69
372188148335,69
372188148591,69
372188148847,69
372188149103,68
372188149359,67
372188149615,67
372188149871,67
372188150127,67
372188150383,67
372188150639,68
372188150895,69
372188151151,69
372188151407,70
372188151663,70
372188151919,70
372188152175,70
372188152431,70
372188152687,71
372188152943,71
372188153199,71
372188153455,71
372188153711,71
372188153967,71
372188154223,71
372188154479,71
372188154735,72
372188154991,72
372188155247,73
372188155503,73
372188155759,73
372188156015,72
372188156271,72
372188156527,71
372188156783,70
372188157039,70
372188157295,69
372188157551,69
372188157807,69
372188158063,70
372188158319,71
372188158575,71
372188158831,71
372188159087,71
372188159343,72
372188159599,74
372188159855,75
372188160111,76
372188160367,78
372188160623,78
372188160879,78
372188161135,77
372188161391,76
372188161647,75
372188161903,74
372188162159,73
372188162415,72
372188162671,71
372188162927,70
372188163183,68
372188163439,67
372188163695,66
372188163951,65
372188164207,64
372188164463,67
372188164719,67
372188164975,67
372188165231,67
372188165487,68
372188165743,69
372188165999,71
372188166255,73
372188166511,73
372188166767,74
372188167023,75
372188167279,75
372188167535,75
372188167791,75
372188168047,76
372188168303,75
372188168559,75
372188168815,76
372188169071,73
372188169327,73
372188169583,72
372188169839,72
372188170095,72
372188170351,71
372188170607,70
372188170863,69
372188171119,68
372188171375,68
372188171631,68
372188171887,68
372188172143,70
372188172399,71
372188172655,71
372188172911,72
372188173167,72
372188173423,72
372188173679,72
372188173935,73
372188174191,74
372188174447,75
372188174703,76
372188174959,77
372188175215,77
372188175471,77
372188175727,77
372188175983,77
372188176239,76
372188176495,76
372188176751,75
372188177007,75
372188177263,74
372188177519,74
372188177775,73
372188178031,73
372188178287,72
372188178543,70
372188178799,69
372188179055,68
372188179311,67
372188179567,67
372188179823,66
372188180079,67
372188180335,67
372188180591,68
372188180847,68
372188181103,69
372188181359,69
372188181615,69
372188181871,69
372188182127,69
372188182383,69
372188182639,69
372188182895,70
372188183151,70
372188183407,71
372188183663,71
372188183919,71
372188184175,72
372188184431,72
372188184687,72
372188184943,72
372188185199,72
372188185455,72
372188185711,71
372188185967,71
372188186223,70
372188186479,70
372188186735,70
372188186991,70
372188187247,70
372188187503,70
372188187759,70
372188188015,70
372188188271,70
372188188527,70
372188188783,71
372188189039,71
372188189295,71
372188189551,72
372188189807,72
372188190063,72
372188190319,72
372188190575,72
372188190831,72
372188191087,72
372188191343,72
372188191599,71
372188191855,71
372188192111,71
372188192367,70
372188192623,70
372188192879,70
372188193135,70
372188193391,71
372188193647,71
372188193903,72
372188194159,72
372188194415,73
372188194671,74
372188194927,75
372188195183,76
372188195439,78
372188195695,80
372188195951,82
372188196207,83
372188196463,83
372188196719,84
372188196975,84
372188197231,84
372188197487,85
372188197743,85
372188197999,86
372188198255,86
372188198511,85
372188198767,85
372188199023,84
372188199279,85
372188199535,85
372188199791,86
372188200047,86
372188200303,86
372188200559,86
372188200815,86
372188201071,86
372188201327,86
372188201583,86
372188201839,86
372188202095,86
372188202351,85
372188202607,85
372188202863,85
372188203119,85
372188203375,85
372188203631,83
372188203887,82
372188204143,81
372188204399,80
372188204655,79
372188204911,78
372188205167,76
372188205423,75
372188205679,74
372188205935,74
372188206191,73
372188206447,72
372188206703,71
372188206959,71
372188207215,71
372188207471,72
372188207727,73
372188207983,73
372188208239,74
372188208495,75
372188208751,75
372188209007,76
372188209263,76
372188209519,76
372188209775,76
372188210031,76
372188210287,76
372188210543,76
372188210799,76
372188211055,76
372188211311,76
372188211567,76
372188211823,77
372188212079,77
372188212335,76
372188212591,76
372188212847,76
372188213103,76
372188213359,76
372188213615,76
372188213871,77
372188214127,78
372188214383,79
372188214639,79
372188214895,79
372188215151,79
372188215407,79
372188215663,79
372188215919,79
372188216175,79
372188216431,79
372188216687,79
372188216943,79
372188217199,78
372188217455,78
372188217711,78
372188217967,77
372188218223,76
372188218479,75
372188218735,75
372188218991,74
372188219247,74
372188219503,73
372188219759,73
372188220015,72
372188220271,72
372188220527,72
372188220783,72
372188221039,71
372188221295,71
372188221551,73
372188221807,73
372188222063,73
372188222319,74
372188222575,74
372188222831,74
372188223087,74
372188223343,74
372188223599,75
372188223855,75
372188224111,75
372188224367,75
372188224623,75
372188224879,74
372188225135,73
372188225391,73
372188225647,73
372188225903,73
372188226159,74
372188226415,74
372188226671,74
372188226927,74
372188227183,73
372188227439,73
372188227695,77
372188227951,77
372188228207,77
372188228463,77
372188228719,77
372188228975,77
372188229231,78
372188229487,78
372188229743,78
372188229999,78
372188230255,79
372188230511,80
372188230767,80
372188231023,80
372188231279,80
372188231535,81
372188231791,81
372188232047,79
372188232303,79
372188232559,79
372188232815,78
372188233071,78
372188233327,78
372188233583,78
372188233839,78
372188234095,78
372188234351,77
372188234607,77
372188234863,77
372188235119,77
372188235375,77
372188235631,77
372188235887,78
372188236143,79
372188236399,79
372188236655,80
372188236911,81
372188237167,81
372188237423,81
372188237679,80
372188237935,80
372188238191,80
372188238447,80
372188238703,79
372188238959,79
372188239215,78
372188239471,77
372188239727,77
372188239983,75
372188240239,75
372188240495,75
372188240751,74
372188241007,74
372188241263,74
372188241519,74
372188241775,74
372188242031,74
372188242287,74
372188242543,74
372188242799,75
372188243055,75
372188243311,75
372188243567,75
372188243823,75
372188244079,75
372188244335,74
372188244591,74
372188244847,76
372188245103,76
372188245359,76
372188245615,76
372188245871,76
372188246127,77
372188246383,77
372188246639,77
372188246895,77
372188247151,77
372188247407,77
372188247663,77
372188247919,77
372188248175,76
372188248431,74
372188248687,74
372188248943,73
372188249199,73
372188249455,73
372188249711,72
372188249967,72
372188250223,72
372188250479,71
372188250735,71
372188250991,72
372188251247,72
372188251503,72
372188251759,72
372188252015,74
372188252271,75
372188252527,79
372188252783,81
372188253039,84
372188253295,87
372188253551,88
372188253807,89
372188254063,89
372188254319,89
372188254575,90
372188254831,91
372188255087,90
372188255343,89
372188255599,88
372188255855,86
372188256111,85
372188256367,85
372188256623,84
372188256879,84
372188257135,84
372188257391,84
372188257647,84
372188257903,86
372188258159,86
372188258415,85
372188258671,86
372188258927,86
372188259183,87
372188259439,88
372188259695,88
372188259951,88
372188260207,88
372188260463,88
372188260719,87
372188260975,87
372188261231,87
372188261487,88
372188261743,90
372188261999,88
372188262255,90
372188262511,91
372188262767,91
372188263023,91
372188263279,90
372188263535,90
372188263791,90
372188264047,90
372188264303,90
372188264559,89
372188264815,89
372188265071,88
372188265327,87
372188265583,87
372188265839,87
372188266095,88
372188266351,88
372188266607,88
372188266863,88
372188267119,89
372188267375,90
372188267631,89
372188267887,89
372188268143,89
372188268399,89
372188268655,89
372188268911,89
372188269167,89
372188269423,89
372188269679,89
372188269935,89
372188270191,89
372188270447,89
372188270703,89
372188270959,90
372188271215,90
372188271471,91
372188271727,91
372188271983,91
372188272239,91
372188272495,91
372188272751,91
372188273007,91
372188273263,90
372188273519,90
372188273775,88
372188274031,86
372188274287,85
372188274543,84
372188274799,82
372188275055,81
372188275311,79
372188275567,78
372188275823,78
372188276079,76
372188276335,75
372188276591,75
372188276847,75
372188277103,76
372188277359,77
372188277615,78
372188277871,78
372188278127,78
372188278383,79
372188278639,80
372188278895,82
372188279151,83
372188279407,85
372188279663,85
372188279919,85
372188280175,87
372188280431,87
372188280687,87
372188280943,87
372188281199,87
372188281455,87
372188281711,88
372188281967,88
372188282223,89
372188282479,89
372188282735,90
372188282991,90
372188283247,90
372188283503,90
372188283759,89
372188284015,88
372188284271,86
372188284527,85
372188284783,84
372188285039,85
372188285295,85
372188285551,83
372188285807,82
372188286063,81
372188286319,80
372188286575,80
372188286831,78
372188287087,78
372188287343,78
372188287599,79
372188287855,80
372188288111,82
372188288367,81
372188288623,81
372188288879,81
372188289135,80
372188289391,80
372188289647,79
372188289903,80
372188290159,80
372188290415,80
372188290671,81
372188290927,82
372188291183,82
372188291439,83
372188291695,86
372188291951,86
372188292207,87
372188292463,89
372188292719,90
372188292975,93
372188293231,93
372188293487,94
372188293743,94
372188293999,94
372188294255,93
372188294511,93
372188294767,91
372188295023,91
372188295279,90
372188295535,90
372188295791,89
372188296047,89
372188296303,88
372188296559,87
372188296815,86
372188297071,84
372188297327,83
372188297583,83
372188297839,83
372188298095,82
372188298351,81
372188298607,78
372188298863,77
372188299119,76
372188299375,75
372188299631,74
372188299887,74
372188300143,73
372188300399,73
372188300655,73
372188300911,73
372188301167,73
372188301423,73
372188301679,75
372188301935,75
372188302191,75
372188302447,76
372188302703,76
372188302959,76
372188303215,77
372188303471,78
372188303727,78
372188303983,79
372188304239,80
372188304495,80
372188304751,80
372188305007,80
372188305263,81
372188305519,81
372188305775,81
372188306031,82
372188306287,82
372188306543,80
372188306799,81
372188307055,81
372188307311,81
372188307567,81
372188307823,81
372188308079,81
372188308335,81
372188308591,82
372188308847,83
372188309103,84
372188309359,85
372188309615,85
372188309871,85
372188310127,85
372188310383,85
372188310639,85
372188310895,85
372188311151,85
372188311407,86
372188311663,85
372188311919,85
372188312175,85
372188312431,85
372188312687,85
372188312943,86
372188313199,86
372188313455,86
372188313711,86
372188313967,86
372188314223,85
372188314479,84
372188314735,84
372188314991,84
372188315247,84
372188315503,84
372188315759,84
372188316015,84
372188316271,84
372188316527,84
372188316783,84
372188317039,84
372188317295,84
372188317551,84
372188317807,84
372188318063,84
372188318319,84
372188318575,85
372188318831,85
372188319087,86
372188319343,86
372188319599,86
372188319855,86
372188320111,86
372188320367,86
372188320623,86
372188320879,86
372188321135,86
372188321391,86
372188321647,87
372188321903,88
372188322159,89
372188322415,89
372188322671,89
372188322927,91
372188323183,94
372188323439,95
372188323695,95
372188323951,95
372188324207,95
372188324463,95
372188324719,95
372188324975,95
372188325231,95
372188325487,95
372188325743,94
372188325999,93
372188326255,93
372188326511,91
372188326767,90
372188327023,89
372188327279,89
372188327535,87
372188327791,84
372188328047,82
372188328303,81
372188328559,76
372188328815,76
372188329071,75
372188329327,75
372188329583,74
372188329839,74
372188330095,73
372188330351,73
372188330607,73
372188330863,73
372188331119,72
372188331375,71
372188331631,71
372188331887,71
372188332143,71
372188332399,71
372188332655,71
372188332911,71
372188333167,71
372188333423,71
372188333679,72
372188333935,72
372188334191,72
372188334447,72
372188334703,72
372188334959,72
372188335215,72
372188335471,72
372188335727,72
372188335983,72
372188336239,72
372188336495,73
372188336751,73
372188337007,73
372188337263,73
372188337519,73
372188337775,72
372188338031,72
372188338287,72
372188338543,72
372188338799,72
372188339055,71
372188339311,71
372188339567,71
372188339823,71
372188340079,71
372188340335,71
372188340591,70
372188340847,69
372188341103,69
372188341359,69
372188341615,68
372188341871,68
372188342127,67
372188342383,67
372188342639,67
372188342895,67
372188343151,65
372188343407,64
372188343663,64
372188343919,64
372188344175,64
372188344431,64
372188344687,64
372188344943,63
372188345199,64
372188345455,64
372188345711,64
372188345967,65
372188346223,65
372188346479,65
372188346735,65
372188346991,65
372188347247,66
372188347503,67
372188347759,67
372188348015,68
372188348271,67
372188348527,67
372188348783,69
372188349039,69
372188349295,69
372188349551,70
372188349807,70
372188350063,72
372188350319,73
372188350575,73
372188350831,73
372188351087,74
372188351343,74
372188351599,74
372188351855,74
372188352111,74
372188352367,74
372188352623,75
372188352879,75
372188353135,76
372188353391,76
372188353647,77
372188353903,75
372188354159,74
372188354415,73
372188354671,71
372188354927,70
372188355183,69
372188355439,69
372188355695,69
372188355951,69
372188356207,69
372188356463,69
372188356719,69
372188356975,69
372188357231,69
372188357487,69
372188357743,69
372188357999,69
372188358255,70
372188358511,71
372188358767,71
372188359023,72
372188359279,74
372188359535,75
372188359791,75
372188360047,76
372188360303,78
372188360559,78
372188360815,79
372188361071,78
372188361327,78
372188361583,78
372188361839,77
