HEXOSKINTIME,VALUE
372191016238,0
372191016494,0
372191016750,0
372191017006,0
372191017262,154
372191017518,0
372191017774,170
372191018030,180
372191018286,0
372191018542,0
372191018798,0
372191019054,0
372191019310,167
372191019566,0
372191019822,0
372191020078,134
372191020334,115
372191020590,118
372191020846,0
372191021102,126
372191021358,0
372191021614,0
372191021870,0
372191022126,0
372191022382,0
372191022638,0
372191022894,0
372191023150,121
372191023406,97
372191023662,0
372191023918,0
372191024174,0
372191024430,0
372191024686,0
372191024942,0
372191025198,0
372191025454,0
372191025710,0
372191025966,85
372191026222,102
372191026478,124
372191026734,132
372191026990,130
372191027246,128
372191027502,128
372191027758,134
372191028014,135
372191028270,126
372191028526,120
372191028782,123
372191029038,0
372191029294,0
372191029550,145
372191029806,174
372191030062,0
372191030318,0
372191030574,0
372191030830,0
372191031086,0
372191031342,0
372191031598,0
372191031854,0
372191032110,0
372191032366,0
372191032622,0
372191032878,0
372191033134,0
372191033390,0
372191033646,0
372191033902,0
372191034158,0
372191034414,0
372191034670,0
372191034926,0
372191035182,0
372191035438,0
372191035694,0
372191035950,0
372191036206,0
372191036462,0
372191036718,0
372191036974,0
372191037230,0
372191037486,0
372191037742,0
372191037998,0
372191038254,0
372191038510,0
372191038766,0
372191039022,0
372191039278,0
372191039534,0
372191039790,0
372191040046,0
372191040302,0
372191040558,0
372191040814,0
372191041070,0
372191041326,0
372191041582,0
372191041838,0
372191042094,0
372191042350,0
372191042606,0
372191042862,0
372191043118,0
372191043374,0
372191043630,0
372191043886,0
372191044142,0
372191044398,0
372191044654,0
372191044910,0
372191045166,0
372191045422,0
372191045678,0
372191045934,0
372191046190,170
372191046446,143
372191046702,123
372191046958,117
372191047214,119
372191047470,141
372191047726,0
372191047982,0
372191048238,0
372191048494,0
372191048750,0
372191049006,0
372191049262,0
372191049518,0
372191049774,0
372191050030,0
372191050286,0
372191050542,0
372191050798,0
372191051054,0
372191051310,0
372191051566,0
372191051822,0
372191052078,0
372191052334,0
372191052590,0
372191052846,0
372191053102,0
372191053358,0
372191053614,0
372191053870,0
372191054126,0
372191054382,0
372191054638,0
372191054894,0
372191055150,0
372191055406,0
372191055662,0
372191055918,0
372191056174,0
372191056430,0
372191056686,0
372191056942,0
372191057198,0
372191057454,0
372191057710,0
372191057966,0
372191058222,0
372191058478,0
372191058734,0
372191058990,0
372191059246,0
372191059502,0
372191059758,0
372191060014,0
372191060270,0
372191060526,0
372191060782,0
372191061038,0
372191061294,0
372191061550,0
372191061806,0
372191062062,0
372191062318,0
372191062574,0
372191062830,0
372191063086,173
372191063342,171
372191063598,143
372191063854,147
372191064110,172
372191064366,165
372191064622,141
372191064878,0
372191065134,0
372191065390,0
372191065646,133
372191065902,132
372191066158,127
372191066414,0
372191066670,0
372191066926,0
372191067182,0
372191067438,0
372191067694,0
372191067950,0
372191068206,0
372191068462,0
372191068718,0
372191068974,0
372191069230,0
372191069486,0
372191069742,0
372191069998,0
372191070254,0
372191070510,0
372191070766,0
372191071022,0
372191071278,0
372191071534,0
372191071790,0
372191072046,136
372191072302,161
372191072558,159
372191072814,136
372191073070,123
372191073326,120
372191073582,114
372191073838,105
372191074094,112
372191074350,127
372191074606,123
372191074862,125
372191075118,147
372191075374,144
372191075630,126
372191075886,116
372191076142,107
372191076398,111
372191076654,125
372191076910,134
372191077166,0
372191077422,0
372191077678,134
372191077934,132
372191078190,0
372191078446,0
372191078702,134
372191078958,131
372191079214,122
372191079470,109
372191079726,89
372191079982,82
372191080238,100
372191080494,119
372191080750,123
372191081006,120
372191081262,119
372191081518,124
372191081774,127
372191082030,120
372191082286,129
372191082542,0
372191082798,0
372191083054,0
372191083310,161
372191083566,163
372191083822,0
372191084078,0
372191084334,0
372191084590,0
372191084846,0
372191085102,0
372191085358,0
372191085614,0
372191085870,0
372191086126,0
372191086382,0
372191086638,0
372191086894,0
372191087150,0
372191087406,0
372191087662,0
372191087918,0
372191088174,0
372191088430,0
372191088686,0
372191088942,0
372191089198,0
372191089454,0
372191089710,0
372191089966,0
372191090222,0
372191090478,0
372191090734,0
372191090990,0
372191091246,0
372191091502,0
372191091758,0
372191092014,0
372191092270,0
372191092526,0
372191092782,0
372191093038,0
372191093294,0
372191093550,0
372191093806,0
372191094062,0
372191094318,0
372191094574,0
372191094830,0
372191095086,0
372191095342,0
372191095598,0
372191095854,0
372191096110,0
372191096366,0
372191096622,0
372191096878,0
372191097134,0
372191097390,0
372191097646,0
372191097902,0
372191098158,0
372191098414,0
372191098670,0
372191098926,0
372191099182,0
372191099438,140
372191099694,129
372191099950,128
372191100206,127
372191100462,0
372191100718,125
372191100974,0
372191101230,0
372191101486,0
372191101742,0
372191101998,0
372191102254,0
372191102510,0
372191102766,0
372191103022,0
372191103278,0
372191103534,0
372191103790,0
372191104046,0
372191104302,0
372191104558,0
372191104814,0
372191105070,0
372191105326,0
372191105582,0
372191105838,0
372191106094,0
372191106350,0
372191106606,0
372191106862,0
372191107118,0
372191107374,0
372191107630,0
372191107886,0
372191108142,0
372191108398,0
372191108654,0
372191108910,0
372191109166,0
372191109422,0
372191109678,0
372191109934,0
372191110190,0
372191110446,0
372191110702,0
372191110958,0
372191111214,0
372191111470,0
372191111726,0
372191111982,0
372191112238,0
372191112494,0
372191112750,0
372191113006,0
372191113262,0
372191113518,0
372191113774,0
372191114030,0
372191114286,0
372191114542,0
372191114798,0
372191115054,0
372191115310,0
372191115566,0
372191115822,0
372191116078,124
372191116334,0
372191116590,0
372191116846,0
372191117102,0
372191117358,0
372191117614,0
372191117870,0
372191118126,0
372191118382,0
372191118638,0
372191118894,0
372191119150,0
372191119406,0
372191119662,0
372191119918,0
372191120174,0
372191120430,0
372191120686,0
372191120942,0
372191121198,0
372191121454,0
372191121710,0
372191121966,0
372191122222,0
372191122478,0
372191122734,0
372191122990,0
372191123246,0
372191123502,0
372191123758,0
372191124014,0
372191124270,0
372191124526,0
372191124782,0
372191125038,0
372191125294,0
372191125550,0
372191125806,0
372191126062,0
372191126318,0
372191126574,0
372191126830,0
372191127086,0
372191127342,0
372191127598,0
372191127854,0
372191128110,0
372191128366,0
372191128622,0
372191128878,0
372191129134,0
372191129390,0
372191129646,0
372191129902,0
372191130158,0
372191130414,0
372191130670,0
372191130926,0
372191131182,0
372191131438,0
372191131694,0
372191131950,0
372191132206,0
372191132462,0
372191132718,0
372191132974,0
372191133230,0
372191133486,0
372191133742,0
372191133998,0
372191134254,0
372191134510,0
372191134766,0
372191135022,0
372191135278,0
372191135534,0
372191135790,0
372191136046,0
372191136302,0
372191136558,0
372191136814,0
372191137070,0
372191137326,0
372191137582,0
372191137838,0
372191138094,0
372191138350,0
372191138606,0
372191138862,0
372191139118,0
372191139374,0
372191139630,0
372191139886,0
372191140142,0
372191140398,0
372191140654,0
372191140910,0
372191141166,0
372191141422,0
372191141678,0
372191141934,0
372191142190,0
372191142446,0
372191142702,0
372191142958,0
372191143214,0
372191143470,0
372191143726,0
372191143982,0
372191144238,0
372191144494,0
372191144750,0
372191145006,0
372191145262,0
372191145518,0
372191145774,0
372191146030,0
372191146286,0
372191146542,0
372191146798,0
372191147054,0
372191147310,0
372191147566,0
372191147822,0
372191148078,0
372191148334,0
372191148590,0
372191148846,0
372191149102,0
372191149358,0
372191149614,0
372191149870,0
372191150126,0
372191150382,0
372191150638,0
372191150894,0
372191151150,0
372191151406,0
372191151662,0
372191151918,0
372191152174,0
372191152430,0
372191152686,0
372191152942,0
372191153198,0
372191153454,0
372191153710,0
372191153966,0
372191154222,0
372191154478,0
372191154734,0
372191154990,0
372191155246,0
372191155502,0
372191155758,0
372191156014,0
372191156270,0
372191156526,0
372191156782,0
372191157038,0
372191157294,0
372191157550,0
372191157806,0
372191158062,124
372191158318,125
372191158574,126
372191158830,126
372191159086,116
372191159342,0
372191159598,0
372191159854,0
372191160110,102
372191160366,0
372191160622,0
372191160878,102
372191161134,115
372191161390,121
372191161646,0
372191161902,120
372191162158,119
372191162414,0
372191162670,0
372191162926,0
372191163182,124
372191163438,0
372191163694,0
372191163950,0
372191164206,0
372191164462,0
372191164718,0
372191164974,0
372191165230,0
372191165486,0
372191165742,0
372191165998,0
372191166254,0
372191166510,0
372191166766,0
372191167022,0
372191167278,0
372191167534,0
372191167790,0
372191168046,0
372191168302,0
372191168558,0
372191168814,129
372191169070,129
372191169326,0
372191169582,0
372191169838,0
372191170094,0
372191170350,127
372191170606,0
372191170862,0
372191171118,0
372191171374,0
372191171630,0
372191171886,0
372191172142,0
372191172398,0
372191172654,0
372191172910,0
372191173166,0
372191173422,0
372191173678,0
372191173934,0
372191174190,0
372191174446,0
372191174702,0
372191174958,0
372191175214,0
372191175470,0
372191175726,0
372191175982,0
372191176238,0
372191176494,0
372191176750,0
372191177006,0
372191177262,0
372191177518,0
372191177774,0
372191178030,0
372191178286,0
372191178542,0
372191178798,0
372191179054,0
372191179310,0
372191179566,0
372191179822,0
372191180078,0
372191180334,0
372191180590,0
372191180846,0
372191181102,0
372191181358,0
372191181614,0
372191181870,0
372191182126,0
372191182382,0
372191182638,0
372191182894,0
372191183150,0
372191183406,0
372191183662,0
372191183918,0
372191184174,0
372191184430,0
372191184686,0
372191184942,0
372191185198,0
372191185454,0
372191185710,0
372191185966,0
372191186222,0
372191186478,0
372191186734,0
372191186990,0
372191187246,0
372191187502,0
372191187758,0
372191188014,0
372191188270,0
372191188526,0
372191188782,0
372191189038,0
372191189294,0
372191189550,0
372191189806,0
372191190062,0
372191190318,0
372191190574,0
372191190830,0
372191191086,0
372191191342,0
372191191598,0
372191191854,0
372191192110,0
372191192366,0
372191192622,0
372191192878,0
372191193134,0
372191193390,0
372191193646,0
372191193902,0
372191194158,0
372191194414,0
372191194670,0
372191194926,0
372191195182,0
372191195438,0
372191195694,0
372191195950,0
372191196206,0
372191196462,0
372191196718,0
372191196974,0
372191197230,0
372191197486,0
372191197742,0
372191197998,0
372191198254,0
372191198510,0
372191198766,0
372191199022,0
372191199278,0
372191199534,0
372191199790,0
372191200046,0
372191200302,0
372191200558,0
372191200814,0
372191201070,0
372191201326,0
372191201582,0
372191201838,0
372191202094,0
372191202350,0
372191202606,0
372191202862,0
372191203118,0
372191203374,0
372191203630,0
372191203886,0
372191204142,0
372191204398,0
372191204654,0
372191204910,0
372191205166,0
372191205422,0
372191205678,0
372191205934,0
372191206190,0
372191206446,0
372191206702,0
372191206958,0
372191207214,0
372191207470,0
372191207726,0
372191207982,0
372191208238,0
372191208494,0
372191208750,0
372191209006,0
372191209262,0
372191209518,0
372191209774,143
372191210030,167
372191210286,154
372191210542,0
372191210798,0
372191211054,129
372191211310,126
372191211566,127
372191211822,116
372191212078,120
372191212334,0
372191212590,0
372191212846,0
372191213102,0
372191213358,146
372191213614,0
372191213870,0
372191214126,0
372191214382,0
372191214638,0
372191214894,0
372191215150,0
372191215406,0
372191215662,0
372191215918,0
372191216174,0
372191216430,0
372191216686,0
372191216942,0
372191217198,0
372191217454,0
372191217710,0
372191217966,0
372191218222,143
372191218478,120
372191218734,0
372191218990,0
372191219246,0
372191219502,0
372191219758,109
372191220014,103
372191220270,98
372191220526,91
372191220782,95
372191221038,125
372191221294,182
372191221550,0
372191221806,228
372191222062,240
372191222318,215
372191222574,149
372191222830,0
372191223086,0
372191223342,0
372191223598,88
372191223854,65
372191224110,0
372191224366,66
372191224622,0
372191224878,0
372191225134,0
372191225390,0
372191225646,0
372191225902,0
372191226158,0
372191226414,0
372191226670,0
372191226926,0
372191227182,0
372191227438,0
372191227694,0
372191227950,91
372191228206,142
372191228462,171
372191228718,151
372191228974,124
372191229230,0
372191229486,0
372191229742,0
372191229998,0
372191230254,0
372191230510,0
372191230766,0
372191231022,0
372191231278,0
372191231534,0
372191231790,0
372191232046,0
372191232302,0
372191232558,0
372191232814,0
372191233070,0
372191233326,0
372191233582,0
372191233838,0
372191234094,0
372191234350,0
372191234606,0
372191234862,0
372191235118,0
372191235374,0
372191235630,0
372191235886,0
372191236142,108
372191236398,0
372191236654,0
372191236910,0
372191237166,0
372191237422,0
372191237678,0
372191237934,0
372191238190,0
372191238446,0
372191238702,0
372191238958,0
372191239214,0
372191239470,0
372191239726,0
372191239982,0
372191240238,0
372191240494,0
372191240750,0
372191241006,0
372191241262,0
372191241518,97
372191241774,105
372191242030,122
372191242286,0
372191242542,129
372191242798,127
372191243054,120
372191243310,134
372191243566,182
372191243822,225
372191244078,0
372191244334,0
372191244590,0
372191244846,219
372191245102,166
372191245358,117
372191245614,102
372191245870,109
372191246126,117
372191246382,120
372191246638,119
372191246894,116
372191247150,112
372191247406,113
372191247662,115
372191247918,120
372191248174,125
372191248430,0
372191248686,126
372191248942,123
372191249198,120
372191249454,116
372191249710,106
372191249966,97
372191250222,98
372191250478,0
372191250734,0
372191250990,0
372191251246,0
372191251502,0
372191251758,0
372191252014,0
372191252270,0
372191252526,0
372191252782,0
372191253038,0
372191253294,0
372191253550,0
372191253806,0
372191254062,0
372191254318,0
372191254574,0
372191254830,0
372191255086,0
372191255342,0
372191255598,0
372191255854,0
372191256110,0
372191256366,0
372191256622,0
372191256878,0
372191257134,0
372191257390,0
372191257646,0
372191257902,0
372191258158,0
372191258414,0
372191258670,0
372191258926,0
372191259182,0
372191259438,0
372191259694,122
372191259950,150
372191260206,145
372191260462,0
372191260718,121
372191260974,112
372191261230,116
372191261486,124
372191261742,125
372191261998,0
372191262254,0
372191262510,0
372191262766,0
372191263022,0
372191263278,120
372191263534,0
372191263790,0
372191264046,0
372191264302,0
372191264558,0
372191264814,0
372191265070,0
372191265326,0
372191265582,0
372191265838,0
372191266094,0
372191266350,0
372191266606,0
372191266862,0
372191267118,0
372191267374,0
372191267630,0
372191267886,0
372191268142,0
372191268398,0
372191268654,0
372191268910,0
372191269166,0
372191269422,0
372191269678,0
372191269934,0
372191270190,0
372191270446,0
372191270702,0
372191270958,114
372191271214,0
372191271470,0
372191271726,0
372191271982,0
372191272238,0
372191272494,111
372191272750,113
372191273006,114
372191273262,113
372191273518,112
372191273774,113
372191274030,0
372191274286,0
372191274542,0
372191274798,0
372191275054,0
372191275310,0
372191275566,116
372191275822,119
372191276078,117
372191276334,112
372191276590,110
372191276846,0
372191277102,0
372191277358,0
372191277614,0
372191277870,0
372191278126,0
372191278382,0
372191278638,0
372191278894,0
372191279150,0
372191279406,0
372191279662,0
372191279918,0
372191280174,0
372191280430,0
372191280686,0
372191280942,0
372191281198,0
372191281454,0
372191281710,0
372191281966,0
372191282222,0
372191282478,0
372191282734,0
372191282990,0
372191283246,0
372191283502,0
372191283758,0
372191284014,0
372191284270,0
372191284526,0
372191284782,0
372191285038,0
372191285294,0
372191285550,0
372191285806,0
372191286062,0
372191286318,0
372191286574,0
372191286830,0
372191287086,0
372191287342,0
372191287598,0
372191287854,0
372191288110,0
372191288366,0
372191288622,0
372191288878,0
372191289134,0
372191289390,0
372191289646,0
372191289902,0
372191290158,0
372191290414,0
372191290670,0
372191290926,0
372191291182,0
372191291438,0
372191291694,0
372191291950,0
372191292206,0
372191292462,0
372191292718,0
372191292974,0
372191293230,0
372191293486,0
372191293742,0
372191293998,0
372191294254,0
372191294510,0
372191294766,0
372191295022,0
372191295278,0
372191295534,0
372191295790,0
372191296046,0
372191296302,0
372191296558,0
372191296814,0
372191297070,0
372191297326,0
372191297582,0
372191297838,0
372191298094,0
372191298350,0
372191298606,0
372191298862,0
372191299118,0
372191299374,0
372191299630,0
372191299886,0
372191300142,0
372191300398,0
372191300654,0
372191300910,0
372191301166,0
372191301422,0
372191301678,0
372191301934,0
372191302190,0
372191302446,0
372191302702,0
372191302958,0
372191303214,0
372191303470,0
372191303726,0
372191303982,0
372191304238,0
372191304494,0
372191304750,0
372191305006,0
372191305262,0
372191305518,0
372191305774,0
372191306030,0
372191306286,0
372191306542,0
372191306798,0
372191307054,0
372191307310,0
372191307566,0
372191307822,0
372191308078,0
372191308334,0
372191308590,0
372191308846,0
372191309102,126
372191309358,152
372191309614,165
372191309870,192
372191310126,0
372191310382,0
372191310638,224
372191310894,0
372191311150,0
372191311406,0
372191311662,0
372191311918,0
372191312174,0
372191312430,0
372191312686,0
372191312942,0
372191313198,0
372191313454,0
372191313710,0
372191313966,0
372191314222,0
372191314478,0
372191314734,0
372191314990,0
372191315246,0
372191315502,0
372191315758,0
372191316014,0
372191316270,0
372191316526,0
372191316782,0
372191317038,0
372191317294,0
372191317550,0
372191317806,0
372191318062,0
372191318318,0
372191318574,0
372191318830,0
372191319086,0
372191319342,0
372191319598,0
372191319854,0
372191320110,0
372191320366,0
372191320622,236
372191320878,235
372191321134,232
372191321390,0
372191321646,0
372191321902,230
372191322158,208
372191322414,0
372191322670,0
372191322926,0
372191323182,0
372191323438,0
372191323694,0
372191323950,0
372191324206,0
372191324462,0
372191324718,0
372191324974,0
372191325230,0
372191325486,0
372191325742,0
372191325998,0
372191326254,0
372191326510,0
372191326766,0
372191327022,0
372191327278,0
372191327534,0
372191327790,0
372191328046,0
372191328302,0
372191328558,0
372191328814,0
372191329070,0
372191329326,0
372191329582,0
372191329838,0
372191330094,0
372191330350,0
372191330606,0
372191330862,0
372191331118,0
372191331374,0
372191331630,0
372191331886,0
372191332142,0
372191332398,0
372191332654,0
372191332910,0
372191333166,0
372191333422,0
372191333678,0
372191333934,0
372191334190,0
372191334446,0
372191334702,0
372191334958,0
372191335214,0
372191335470,0
372191335726,0
372191335982,0
372191336238,0
372191336494,0
372191336750,0
372191337006,0
372191337262,0
372191337518,0
372191337774,0
372191338030,0
372191338286,0
372191338542,0
372191338798,0
372191339054,0
372191339310,0
372191339566,0
372191339822,0
372191340078,0
372191340334,0
372191340590,0
372191340846,0
372191341102,0
372191341358,0
372191341614,0
372191341870,0
372191342126,0
372191342382,0
372191342638,154
372191342894,112
372191343150,124
372191343406,153
372191343662,159
372191343918,174
372191344174,200
372191344430,219
372191344686,211
372191344942,164
372191345198,0
372191345454,0
372191345710,0
372191345966,140
372191346222,0
372191346478,0
372191346734,0
372191346990,0
372191347246,0
372191347502,0
372191347758,0
372191348014,0
372191348270,0
372191348526,0
372191348782,0
372191349038,0
372191349294,0
372191349550,0
372191349806,0
372191350062,0
372191350318,0
372191350574,0
372191350830,0
372191351086,0
372191351342,0
372191351598,0
372191351854,0
372191352110,0
372191352366,0
372191352622,0
372191352878,0
372191353134,0
372191353390,0
372191353646,0
372191353902,0
372191354158,0
372191354414,0
372191354670,0
372191354926,0
372191355182,0
372191355438,0
372191355694,0
372191355950,177
372191356206,0
372191356462,0
372191356718,221
372191356974,237
372191357230,219
372191357486,0
372191357742,0
372191357998,0
372191358254,0
372191358510,0
372191358766,0
372191359022,0
372191359278,0
372191359534,0
372191359790,0
372191360046,0
372191360302,0
372191360558,0
372191360814,0
372191361070,0
372191361326,0
372191361582,0
372191361838,0
372191362094,0
372191362350,0
372191362606,0
372191362862,0
372191363118,0
372191363374,0
372191363630,0
372191363886,0
372191364142,0
372191364398,0
372191364654,0
372191364910,0
372191365166,0
372191365422,0
372191365678,0
372191365934,0
372191366190,0
372191366446,0
372191366702,0
372191366958,0
372191367214,0
372191367470,0
372191367726,0
372191367982,0
372191368238,0
372191368494,0
372191368750,0
372191369006,0
372191369262,0
372191369518,0
372191369774,0
372191370030,0
372191370286,0
372191370542,0
372191370798,0
372191371054,0
372191371310,0
372191371566,0
372191371822,0
372191372078,167
372191372334,118
372191372590,97
372191372846,97
372191373102,104
372191373358,110
372191373614,111
372191373870,110
372191374126,110
372191374382,109
372191374638,108
372191374894,109
372191375150,0
372191375406,0
372191375662,109
372191375918,109
372191376174,111
372191376430,115
372191376686,117
372191376942,111
372191377198,0
372191377454,0
372191377710,0
372191377966,0
372191378222,0
372191378478,0
372191378734,0
372191378990,0
372191379246,0
372191379502,0
372191379758,0
372191380014,0
372191380270,0
372191380526,0
372191380782,0
372191381038,0
372191381294,0
372191381550,0
372191381806,0
372191382062,0
372191382318,0
372191382574,0
372191382830,0
372191383086,0
372191383342,0
372191383598,0
372191383854,0
372191384110,0
372191384366,0
372191384622,0
372191384878,0
372191385134,0
372191385390,0
372191385646,0
372191385902,0
372191386158,0
372191386414,0
372191386670,0
372191386926,0
372191387182,0
372191387438,0
372191387694,0
372191387950,0
372191388206,0
372191388462,0
372191388718,0
372191388974,0
372191389230,0
372191389486,0
372191389742,0
372191389998,0
372191390254,0
372191390510,0
372191390766,0
372191391022,0
372191391278,0
372191391534,0
372191391790,0
372191392046,0
372191392302,0
372191392558,0
372191392814,0
372191393070,0
372191393326,0
372191393582,0
372191393838,0
372191394094,0
372191394350,0
372191394606,0
372191394862,0
372191395118,0
372191395374,0
372191395630,104
372191395886,109
372191396142,119
372191396398,116
372191396654,102
372191396910,103
372191397166,114
372191397422,120
372191397678,0
372191397934,0
372191398190,0
372191398446,0
372191398702,0
372191398958,0
372191399214,0
372191399470,0
372191399726,137
372191399982,158
372191400238,132
372191400494,87
372191400750,68
372191401006,67
372191401262,71
372191401518,74
372191401774,0
372191402030,0
372191402286,0
372191402542,0
372191402798,0
372191403054,0
372191403310,0
372191403566,0
372191403822,0
372191404078,0
372191404334,0
372191404590,0
372191404846,0
372191405102,0
372191405358,0
372191405614,0
372191405870,0
372191406126,0
372191406382,0
372191406638,0
372191406894,0
372191407150,0
372191407406,0
372191407662,0
372191407918,0
372191408174,0
372191408430,0
372191408686,0
372191408942,0
372191409198,0
372191409454,0
372191409710,0
372191409966,0
372191410222,0
372191410478,0
372191410734,0
372191410990,0
372191411246,0
372191411502,0
372191411758,0
372191412014,0
372191412270,0
372191412526,0
372191412782,0
372191413038,0
372191413294,0
372191413550,0
372191413806,0
372191414062,0
372191414318,0
372191414574,0
372191414830,0
372191415086,0
372191415342,0
372191415598,0
372191415854,0
372191416110,0
372191416366,0
372191416622,0
372191416878,0
372191417134,0
372191417390,0
372191417646,0
372191417902,0
372191418158,0
372191418414,0
372191418670,0
372191418926,0
372191419182,0
372191419438,0
372191419694,0
372191419950,0
372191420206,0
372191420462,0
372191420718,0
372191420974,0
372191421230,0
372191421486,0
372191421742,0
372191421998,0
372191422254,0
372191422510,0
372191422766,0
372191423022,0
372191423278,0
372191423534,0
372191423790,0
372191424046,0
372191424302,0
372191424558,0
372191424814,0
372191425070,0
372191425326,0
372191425582,0
372191425838,0
372191426094,0
372191426350,0
372191426606,0
372191426862,0
372191427118,0
372191427374,0
372191427630,0
372191427886,0
372191428142,0
372191428398,0
372191428654,0
372191428910,0
372191429166,0
372191429422,0
372191429678,0
372191429934,0
372191430190,0
372191430446,0
372191430702,0
372191430958,0
372191431214,0
372191431470,0
372191431726,0
372191431982,0
372191432238,0
372191432494,0
372191432750,0
372191433006,0
372191433262,0
372191433518,0
372191433774,0
372191434030,0
372191434286,0
372191434542,0
372191434798,0
372191435054,0
372191435310,0
372191435566,0
372191435822,0
372191436078,0
372191436334,0
372191436590,0
372191436846,0
372191437102,0
372191437358,0
372191437614,0
372191437870,0
372191438126,0
372191438382,0
372191438638,0
372191438894,0
372191439150,0
372191439406,0
372191439662,0
372191439918,0
372191440174,0
372191440430,0
372191440686,0
372191440942,0
372191441198,0
372191441454,0
372191441710,0
372191441966,0
372191442222,0
372191442478,0
372191442734,0
372191442990,0
372191443246,0
372191443502,0
372191443758,0
372191444014,0
372191444270,0
372191444526,0
372191444782,0
372191445038,0
372191445294,0
372191445550,0
372191445806,0
372191446062,0
372191446318,0
372191446574,0
372191446830,0
372191447086,0
372191447342,0
372191447598,0
372191447854,0
372191448110,0
372191448366,0
372191448622,0
372191448878,0
372191449134,0
372191449390,0
372191449646,0
372191449902,0
372191450158,0
372191450414,0
372191450670,0
372191450926,0
372191451182,0
372191451438,0
372191451694,0
372191451950,0
372191452206,0
372191452462,0
372191452718,0
372191452974,0
372191453230,0
372191453486,0
372191453742,0
372191453998,0
372191454254,0
372191454510,0
372191454766,0
372191455022,0
372191455278,0
372191455534,0
372191455790,0
372191456046,0
372191456302,0
372191456558,0
372191456814,0
372191457070,0
372191457326,0
372191457582,0
372191457838,0
372191458094,0
372191458350,0
372191458606,0
372191458862,0
372191459118,0
372191459374,0
372191459630,0
372191459886,0
372191460142,0
372191460398,0
372191460654,0
372191460910,0
372191461166,0
372191461422,0
372191461678,0
372191461934,0
372191462190,0
372191462446,0
372191462702,0
372191462958,0
372191463214,0
372191463470,0
372191463726,0
372191463982,0
372191464238,0
372191464494,0
372191464750,0
372191465006,0
372191465262,0
372191465518,0
372191465774,0
372191466030,0
372191466286,0
372191466542,0
372191466798,0
372191467054,0
372191467310,0
372191467566,0
372191467822,0
372191468078,0
372191468334,0
372191468590,0
372191468846,0
372191469102,0
372191469358,0
372191469614,0
372191469870,0
372191470126,0
372191470382,0
372191470638,0
372191470894,0
372191471150,0
372191471406,0
372191471662,0
372191471918,0
372191472174,0
372191472430,0
372191472686,0
372191472942,0
372191473198,0
372191473454,0
372191473710,0
372191473966,0
372191474222,0
372191474478,0
372191474734,0
372191474990,0
372191475246,0
372191475502,0
372191475758,0
372191476014,0
372191476270,0
372191476526,0
372191476782,0
372191477038,0
372191477294,0
372191477550,0
372191477806,0
372191478062,0
372191478318,0
372191478574,0
372191478830,0
372191479086,0
372191479342,0
372191479598,0
372191479854,0
372191480110,0
372191480366,0
372191480622,0
372191480878,0
372191481134,0
372191481390,0
372191481646,0
372191481902,0
372191482158,0
372191482414,0
372191482670,0
372191482926,0
372191483182,0
372191483438,0
372191483694,0
372191483950,0
372191484206,0
372191484462,0
372191484718,0
372191484974,0
372191485230,0
372191485486,0
372191485742,0
372191485998,0
372191486254,0
372191486510,0
372191486766,0
372191487022,0
372191487278,0
372191487534,0
372191487790,0
372191488046,0
372191488302,0
372191488558,0
372191488814,0
372191489070,0
372191489326,0
372191489582,0
372191489838,0
372191490094,0
372191490350,0
372191490606,0
372191490862,0
372191491118,0
372191491374,0
372191491630,0
372191491886,0
372191492142,0
372191492398,0
372191492654,0
372191492910,0
372191493166,0
372191493422,0
372191493678,0
372191493934,0
372191494190,0
372191494446,0
372191494702,0
372191494958,0
372191495214,0
372191495470,0
372191495726,0
372191495982,0
372191496238,0
372191496494,0
372191496750,0
372191497006,0
372191497262,0
372191497518,0
372191497774,0
372191498030,0
372191498286,74
372191498542,100
372191498798,147
372191499054,155
372191499310,140
372191499566,140
372191499822,0
372191500078,0
372191500334,0
372191500590,0
372191500846,0
372191501102,0
372191501358,0
372191501614,0
372191501870,0
372191502126,0
372191502382,0
372191502638,0
372191502894,0
372191503150,0
372191503406,0
372191503662,0
372191503918,0
372191504174,0
372191504430,0
372191504686,0
372191504942,0
372191505198,0
372191505454,0
372191505710,0
372191505966,0
372191506222,0
372191506478,0
372191506734,0
372191506990,0
372191507246,0
372191507502,0
372191507758,0
372191508014,0
372191508270,0
372191508526,0
372191508782,0
372191509038,0
372191509294,0
372191509550,0
372191509806,0
372191510062,0
372191510318,0
372191510574,0
372191510830,0
372191511086,0
372191511342,0
372191511598,0
372191511854,0
372191512110,0
372191512366,0
372191512622,0
372191512878,0
372191513134,0
372191513390,0
372191513646,0
372191513902,0
372191514158,0
372191514414,0
372191514670,0
372191514926,0
372191515182,0
372191515438,0
372191515694,0
372191515950,0
372191516206,0
372191516462,0
372191516718,0
372191516974,0
372191517230,0
372191517486,0
372191517742,0
372191517998,0
372191518254,0
372191518510,0
372191518766,0
372191519022,0
372191519278,0
372191519534,0
372191519790,0
372191520046,0
372191520302,0
372191520558,0
372191520814,0
372191521070,0
372191521326,0
372191521582,0
372191521838,0
372191522094,0
372191522350,0
372191522606,0
372191522862,0
372191523118,0
372191523374,0
372191523630,0
372191523886,0
372191524142,0
372191524398,0
372191524654,0
372191524910,0
372191525166,0
372191525422,0
372191525678,0
372191525934,0
372191526190,0
372191526446,0
372191526702,0
372191526958,0
372191527214,0
