time [s],RR_interval_quality [NA](/api/datatype/1004/)
1176.25390625,0
1176.90625,0
1177.5703125,0
1178.2734375,0
1178.96484375,0
1179.62109375,0
1180.2421875,0
1180.8203125,0
1181.38671875,0
1181.94140625,0
1182.4921875,0
1183.04296875,0
1183.59765625,0
1184.16796875,0
1184.7421875,0
1185.30859375,0
1185.87109375,0
1186.48046875,0
1187.12109375,0
1187.74609375,0
1188.35546875,0
1188.94921875,0
1189.5234375,0
1190.08203125,0
1190.625,0
1191.15625,0
1191.671875,0
1192.18359375,0
1192.68359375,0
1193.17578125,0
1193.67578125,0
1194.18359375,0
1194.75,0
1195.45703125,128
1196.21875,128
1196.98046875,128
1197.8984375,128
1198.83203125,128
1199.6953125,128
1200.5234375,128
1201.27734375,128
1201.953125,128
1202.58203125,128
1203.1875,0
1203.765625,128
1204.33203125,0
1204.8828125,0
1205.4140625,0
1205.93359375,0
1206.453125,1
1206.9453125,1
